Dominio;Evento;Datos;Ubicación;Fecha;Velocidad;Latitud;Longitud;
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.74 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:34:53";"77";"-38,93268";"-63,58192";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.58 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:34:22";"77";"-38,93224";"-63,57422";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.36 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:33:53";"77";"-38,93183";"-63,56702";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.18 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:33:22";"77";"-38,93141";"-63,55958";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.00 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:32:53";"77";"-38,93099";"-63,55213";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.82 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:32:23";"77";"-38,93058";"-63,54468";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.67 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:31:52";"77";"-38,93015";"-63,53698";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.47 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:31:23";"77";"-38,92974";"-63,52978";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.29 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:30:52";"77";"-38,92932";"-63,52235";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 14.11 km Gaviotas, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:30:23";"77";"-38,9289";"-63,51491";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:29:52";"77";"-38,92846";"-63,50722";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:29:22";"77";"-38,92806";"-63,50003";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:28:52";"77";"-38,92764";"-63,4926";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:28:22";"75";"-38,92723";"-63,48515";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:27:52";"75";"-38,92635";"-63,47829";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:27:21";"77";"-38,92522";"-63,47076";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:26:51";"77";"-38,92418";"-63,46368";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:26:21";"77";"-38,92305";"-63,45612";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:25:52";"77";"-38,92198";"-63,44903";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:25:22";"77";"-38,92089";"-63,4417";""
"AA599MH";"Reporte por tiempo";"";"RN22, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:24:51";"77";"-38,91975";"-63,43411";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 18.87 km Colonia Traico, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:24:22";"77";"-38,91869";"-63,42702";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 18.19 km Colonia Traico, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:23:52";"77";"-38,91758";"-63,41944";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 17.57 km Colonia Traico, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:23:23";"77";"-38,91652";"-63,41235";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 16.94 km Colonia Traico, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:22:53";"77";"-38,91542";"-63,40502";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.99 km Montes De Oca, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:22:22";"77";"-38,91429";"-63,39745";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.23 km Montes De Oca, Caleu Caleu,La Pampa,Argentina ";"2019-05-26 08:21:53";"77";"-38,91323";"-63,39036";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.42 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:21:22";"77";"-38,9121";"-63,38279";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.67 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:20:53";"77";"-38,91105";"-63,37571";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.91 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:20:22";"77";"-38,90995";"-63,36838";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.13 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:19:52";"77";"-38,90881";"-63,36082";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.41 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:19:23";"77";"-38,90774";"-63,35375";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.68 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:18:52";"77";"-38,90664";"-63,34642";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.97 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:18:23";"77";"-38,90553";"-63,33909";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.29 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:17:53";"76";"-38,90444";"-63,3318";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.62 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:17:22";"77";"-38,9033";"-63,32424";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.03 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:16:53";"77";"-38,90222";"-63,31716";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.49 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:16:22";"77";"-38,90111";"-63,30983";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.02 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:15:53";"77";"-38,90001";"-63,3025";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.64 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:15:22";"77";"-38,89888";"-63,29493";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.41 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:14:52";"77";"-38,89782";"-63,28784";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.32 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:14:23";"77";"-38,89672";"-63,28051";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.39 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:13:53";"77";"-38,89562";"-63,27318";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.61 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:13:23";"77";"-38,89452";"-63,26584";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.98 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:12:52";"77";"-38,89338";"-63,25826";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.42 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:12:22";"77";"-38,89231";"-63,25118";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.96 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:11:53";"77";"-38,8912";"-63,24386";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.56 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:11:23";"77";"-38,89009";"-63,23654";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.23 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:10:52";"77";"-38,88894";"-63,22898";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.91 km Montes De Oca, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:10:22";"77";"-38,88781";"-63,22165";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.55 km Juan Couste, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:09:53";"77";"-38,88675";"-63,21456";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.77 km Juan Couste, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:09:23";"77";"-38,88563";"-63,20725";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.01 km Juan Couste, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:08:53";"77";"-38,88452";"-63,19992";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.26 km Juan Couste, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:08:22";"77";"-38,88341";"-63,1926";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.51 km Juan Couste, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:07:52";"77";"-38,88226";"-63,18503";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.84 km Juan Couste, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:07:22";"77";"-38,8812";"-63,17795";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.16 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:06:51";"77";"-38,88005";"-63,17037";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.38 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:06:21";"77";"-38,87894";"-63,16305";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.65 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:05:52";"77";"-38,87788";"-63,15597";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.93 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:05:21";"77";"-38,87673";"-63,14841";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.42 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:04:52";"77";"-38,87566";"-63,14133";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.26 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:04:21";"77";"-38,87454";"-63,13402";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.61 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:03:51";"77";"-38,87338";"-63,12647";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.20 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:03:23";"76";"-38,8723";"-63,1194";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.91 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:02:52";"66";"-38,87121";"-63,11223";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.54 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:02:23";"72";"-38,87028";"-63,10616";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.31 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:01:53";"75";"-38,86919";"-63,09908";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.11 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:01:22";"75";"-38,86806";"-63,0917";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.87 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:00:53";"75";"-38,86701";"-63,08485";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.67 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 08:00:22";"75";"-38,86591";"-63,07763";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.48 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:59:53";"73";"-38,86481";"-63,07042";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.28 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:59:22";"77";"-38,86371";"-63,06325";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.10 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:58:52";"77";"-38,86259";"-63,05592";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.90 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:58:23";"77";"-38,86151";"-63,04887";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.72 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:57:53";"77";"-38,86039";"-63,04155";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.55 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:57:23";"77";"-38,85926";"-63,03422";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.40 km Algarrobo, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:56:52";"77";"-38,85811";"-63,02666";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.37 km Salina Las Barrancas, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:56:22";"77";"-38,85702";"-63,01958";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.95 km Salina Las Barrancas, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:55:53";"77";"-38,85589";"-63,01227";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.58 km Salina Las Barrancas, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:55:23";"77";"-38,85476";"-63,00495";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.24 km Salina Las Barrancas, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:54:52";"77";"-38,8536";"-62,9974";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.97 km Salina Las Barrancas, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:54:22";"77";"-38,85247";"-62,99009";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.76 km Salina Las Barrancas, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:53:52";"77";"-38,85138";"-62,98302";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.59 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:53:23";"77";"-38,85025";"-62,97571";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.09 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:52:53";"77";"-38,84912";"-62,9684";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.62 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:52:22";"77";"-38,84795";"-62,96089";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.22 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:51:52";"77";"-38,84681";"-62,95356";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.89 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:51:23";"77";"-38,84572";"-62,94651";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.61 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:50:52";"77";"-38,84455";"-62,93894";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.41 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:50:23";"77";"-38,84347";"-62,93189";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.29 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:49:52";"77";"-38,84234";"-62,92457";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.25 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:49:22";"77";"-38,84117";"-62,91701";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.29 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:48:53";"77";"-38,84008";"-62,90995";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.42 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:48:22";"77";"-38,83892";"-62,90239";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.62 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:47:53";"77";"-38,83783";"-62,89533";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.89 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:47:23";"77";"-38,8367";"-62,88802";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.25 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:46:52";"77";"-38,83554";"-62,88047";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.63 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:46:23";"77";"-38,83444";"-62,87341";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.13 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:45:51";"77";"-38,83367";"-62,86607";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.84 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:45:21";"77";"-38,83456";"-62,85847";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.52 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:44:52";"77";"-38,83543";"-62,85135";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.27 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:44:21";"77";"-38,83635";"-62,84375";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.98 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:43:52";"77";"-38,83719";"-62,83663";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.73 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:43:22";"77";"-38,83807";"-62,82926";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 14.51 km Salina La Aurora, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:42:51";"77";"-38,83899";"-62,82166";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.53 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:42:22";"77";"-38,83983";"-62,81454";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.68 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:41:52";"77";"-38,83901";"-62,80696";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.88 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:41:23";"77";"-38,83791";"-62,79991";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.06 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:40:53";"77";"-38,83677";"-62,79261";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.20 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:40:22";"77";"-38,8356";"-62,78507";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.41 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:39:53";"77";"-38,8345";"-62,77802";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.58 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:39:22";"77";"-38,83336";"-62,77072";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.76 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:38:53";"77";"-38,83221";"-62,76342";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.91 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:38:22";"77";"-38,83103";"-62,75588";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.09 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:37:52";"77";"-38,82989";"-62,74859";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.30 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:37:23";"77";"-38,82882";"-62,74153";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.50 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:36:53";"76";"-38,82765";"-62,73427";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.70 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:36:23";"75";"-38,82652";"-62,72707";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.89 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:35:52";"76";"-38,82534";"-62,71962";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.20 km Medanos, Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:35:22";"66";"-38,8243";"-62,71298";""
"AA599MH";"Reporte por tiempo";"";"RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:34:52";"51";"-38,82338";"-62,70714";""
"AA599MH";"Reporte por tiempo";"";"RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:34:23";"28";"-38,82277";"-62,70335";""
"AA599MH";"Cambio de curso";"";"Empalme a Ruta Nacional 22 & Empalme a Rotonda, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:34:06";"14";"-38,82248";"-62,70224";""
"AA599MH";"Fin de detenido";"";"Rotonda, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:33:56";"8";"-38,82225";"-62,70203";""
"AA599MH";"Reporte por tiempo";"";"S/N & Rotonda, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:33:53";"6";"-38,8222";"-62,70202";""
"AA599MH";"Cambio de curso";"";"S/N & Rotonda, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:33:49";"5";"-38,82214";"-62,70201";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:33:22";"6";"-38,82176";"-62,70176";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:32:53";"0";"-38,82151";"-62,70125";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:32:22";"0";"-38,82138";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:31:53";"0";"-38,82138";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:31:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:30:53";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:30:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:29:53";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:29:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:28:53";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:28:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:27:53";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:27:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:26:53";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:26:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:25:53";"0";"-38,82139";"-62,70097";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:25:22";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:24:52";"0";"-38,82139";"-62,70098";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:24:21";"0";"-38,82139";"-62,70098";""
"AA599MH";"Contacto ON";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:23:55";"0";"-38,8214";"-62,70098";""
"AA599MH";"Contacto OFF";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:18:01";"0";"-38,82141";"-62,70099";""
"AA599MH";"Contacto ON";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 07:17:59";"0";"-38,82141";"-62,70099";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 06:42:30";"0";"-38,82142";"-62,70097";""
"AA599MH";"Reporte por tiempo";"";"S/N & RN22, Medanos,Partido de Villarino,Buenos Aires,Argentina ";"2019-05-26 05:42:31";"0";"-38,8214";"-62,70098";""
